|white_move_1|black_move_1|score
81827|e4|e6|1-0
81828|e4|e5|0-1
81829|e4|c5|0-1
81830|d4|d5|1-0
81831|d4|d5|0-1
81832|e4|e5|0-1
81833|d4|d5|1/2-1/2
81834|e4||1-0
81835|e4|e5|0-1
81836|e4|e5|1-0
81837|d4|d6|0-1
81838|f4|e6|1-0
81839|d4|e6|1-0
81840|e4|e5|0-1
81841|e4|e5|0-1
81842|d4|d5|0-1
81843|e4|e5|0-1
81844|e4|e5|0-1
81845|e4|c5|0-1
81846|Nf3|d5|0-1
81847|e4|d5|0-1
81848|e4|Nf6|0-1
81849|d4|d5|0-1
81850|e4|d5|1-0
81851|e4|c5|1-0
81852|e4|b6|1-0
81853|d4|e6|1-0
81854|e4|e5|1-0
81855|d4|Nf6|0-1
81856|e4|e5|1-0
81857|e4|c5|1-0
81858|d4|b5|0-1
81859|e4|e5|0-1
81860|e4|d5|1-0
81861|d4|d5|0-1
81862|e4|g6|0-1
81863|d4|Nf6|0-1
81864|e4|e5|1-0
81865|e4|e5|1-0
81866|e4|Nf6|0-1
81867|e4|e5|0-1
81868|d4|d5|0-1
81869|e4|g6|0-1
81870|e4|e5|1/2-1/2
81871|e4|e5|1-0
81872|e4|e5|1-0
81873|c4|e5|1-0
81874|e3|e5|1-0
81875|e4|e6|1-0
81876|d4|d5|0-1
81877|d4|d5|1-0
81878|e3|d5|0-1
81879|e4|d5|1-0
81880|e4|g6|0-1
81881|e4|e5|0-1
81882|e3|e5|1-0
81883|e4|e5|0-1
81884|e4|e5|0-1
81885|d3|d5|1-0
81886|d4|Nf6|1-0
81887|e4|a6|1-0
81888|e3|e5|0-1
81889|d4|d5|1-0
81890|e4|c5|1-0
81891|e4|e5|1/2-1/2
81892|e4|e6|0-1
81893|d4|Nf6|0-1
81894|d4|d5|0-1
81895|e4|e5|1-0
81896|e4|c5|0-1
81897|f4|d5|0-1
81898|e4|e5|0-1
81899|e4|c5|1-0
81900|e3|d5|1-0
81901|d4|Nf6|1-0
81902|d4|d5|0-1
81903|e4|c5|1-0
81904|e4|e5|0-1
81905|e4|a6|1-0
81906|Nc3|e5|1-0
81907|e4|d5|1/2-1/2
81908|e4|c5|0-1
81909|e4|e5|0-1
81910|d4|f5|0-1
81911|e4|e5|1-0
81912|e4|e5|0-1
81913|e4|e5|0-1
81914|g3|e6|0-1
81915|d4|c5|0-1
81916|e3|e5|1-0
81917|e4|e5|1-0
81918|c4|e5|1-0
81919|d4|d5|0-1
81920|e4|Nf6|1-0
81921|e4|e5|1-0
81922|e4|g6|0-1
81923|e3|e5|0-1
81924|e4|e5|1-0
81925|d4|d5|1-0
81926|f4|d5|1-0
81927|d4|d5|0-1
81928|e3|e6|0-1
81929|e4|d5|0-1
81930|d4|d5|1-0
81931|e4|e5|1-0
81932|e4|Nf6|0-1
81933|e4|c5|0-1
81934|e4|e5|1-0
81935|e4|c5|1-0
81936|e4|e5|1-0
81937|d4|Nf6|1-0
81938|e4|e5|0-1
81939|d4|f5|0-1
81940|e4|e5|0-1
81941|d4|d5|0-1
81942|e4|e6|1-0
81943|Nf3|Nf6|1-0
81944|d4|g6|1-0
81945|d4|g6|0-1
81946|e4|e5|1-0
81947|e4|e5|0-1
81948|e3|e5|0-1
81949|e4|e5|1-0
81950|e3|e5|1-0
81951|e4|c5|1-0
81952|d4|f5|1-0
81953|e4|d6|1-0
81954|d4|Nf6|0-1
81955|e4|e5|0-1
81956|d4|d5|1-0
81957|e4|e5|0-1
81958|e4|e5|0-1
81959|d4|c6|1-0
81960|e4|e6|1-0
81961|e4|e5|1-0
81962|e4|c5|0-1
81963|d4|d5|1-0
81964|e4|e5|1-0
81965|d4|g6|1-0
81966|d4|c5|1-0
81967|e4|e5|1-0
81968|d4|d5|1-0
81969|d4|d5|0-1
81970|e4|e5|1-0
81971|e4|Nf6|0-1
81972|e4|e6|0-1
81973|e4|c5|1-0
81974|e4|e6|0-1
81975|e4|a6|0-1
81976|e4|d6|1-0
81977|e4|e5|1-0
81978|e4|e5|1-0
81979|e4|e5|1-0
81980|e4|e5|0-1
81981|d4|e6|1-0
81982|d4|e6|0-1
81983|e4|e5|1-0
81984|d4|d5|1-0
81985|e4|e5|1/2-1/2
81986|e4|e5|0-1
81987|e4|e5|0-1
81988|e4|c5|0-1
81989|e4|e5|1-0
81990|e4|Nf6|1-0
81991|d4|e6|1-0
81992|e4|e5|0-1
81993|d4|d5|1-0
81994|e4|e5|0-1
81995|e4|e5|1/2-1/2
81996|e3|c5|0-1
81997|e3|c5|1-0
81998|d4|d5|1-0
81999|e4|d6|1-0
82000|e4|e5|0-1
82001|e4|e5|0-1
82002|d4|d5|0-1
82003|e4|d5|1-0
82004|Nf3|d5|0-1
82005|d4|c5|0-1
82006|d4|e6|1-0
82007|d4|d5|1-0
82008|e3|e5|1-0
82009|e4|e5|0-1
82010|e4|c5|1-0
82011|e4|c5|1-0
82012|e4|e5|0-1
82013|e4|c6|0-1
82014|e4|e5|1-0
82015|e4|e6|0-1
82016|d4|g6|1-0
82017|e4|e6|0-1
82018|e4|c5|0-1
82019|d4|b6|1/2-1/2
82020|e4|Nf6|1-0
82021|e4|d6|0-1
82022|e4|e5|1-0
82023|d4|d5|0-1
82024|e4|e5|1-0
82025|e4|e5|1-0
82026|d4|d5|1-0
82027|e4|e5|1-0
82028|e4|e5|1-0
82029|c4|g6|1-0
82030|e4|e6|0-1
82031|b3|d6|0-1
82032|e4|d5|0-1
82033|e4|c5|1-0
82034|e3|d5|1-0
82035|d4|Nf6|1-0
82036|d4|Nc6|0-1
82037|e4|e5|0-1
82038|e4|e5|1-0
82039|e4|e5|1-0
82040|e4|d6|0-1
82041|e4|Nf6|0-1
82042|e4|Nf6|1-0
82043|d4|c5|0-1
82044|d4|d6|1-0
82045|e3|d6|1/2-1/2
82046|e4|e5|0-1
82047|e4|e5|0-1
82048|e4|g6|0-1
82049|e4|c5|1-0
82050|e4|g6|0-1
82051|d4|d5|1-0
82052|d4|d5|0-1
82053|f4|e6|1-0
82054|e4|Nc6|0-1
82055|e4|e5|0-1
82056|d4|d5|0-1
82057|e4|e5|0-1
82058|e4|c5|1-0
82059|Nf3|b6|0-1
82060|d4|d5|0-1
82061|e3|c5|1-0
82062|d4|g6|1-0
82063|d4|f5|1-0
82064|e4|e5|1-0
82065|d4|d5|0-1
82066|e4|e5|1-0
82067|e4|b6|1-0
82068|e4|e5|0-1
82069|e4|b6|1-0
82070|e4|c5|0-1
82071|g3|g6|0-1
82072|e4|e5|1-0
82073|e4|e5|0-1
82074|e4|e5|1-0
82075|e4|d5|0-1
82076|e4|b6|0-1
82077|e3|g6|0-1
82078|g3|e5|1-0
82079|e4|e5|1-0
82080|e4|e6|1/2-1/2
82081|e4|e5|0-1
82082|e3|e5|1-0
82083|d4|c6|0-1
82084|e4|e5|0-1
82085|e4|c5|0-1
82086|d4|b6|0-1
82087|e4|e5|1-0
82088|e4|e6|1-0
82089|e4|e5|1-0
82090|e4|e5|0-1
82091|g3|e5|0-1
82092|e4|e5|0-1
82093|e4|c5|1-0
82094|e4|e5|1-0
82095|e4|c6|0-1
82096|e4|c6|0-1
82097|e4|c6|1-0
82098|e4|e6|0-1
82099|g3|d5|1-0
82100|e4|d5|0-1
82101|e4|d5|0-1
82102|e3|e5|1/2-1/2
82103|e4|c5|1-0
82104|e4|e5|1-0
82105|e4|e5|0-1
82106|e4|g6|1-0
82107|d4|c5|0-1
82108|e4|e5|0-1
82109|e4|e5|0-1
82110|c4|e5|0-1
82111|Nf3|g6|1-0
82112|e4|c5|1-0
82113|d4|Nf6|0-1
82114|e4|d5|1-0
82115|d4|b6|1/2-1/2
82116|e4|e5|0-1
82117|e4|e6|1/2-1/2
82118|d4|d5|0-1
82119|e4|e5|1-0
82120|e3|e5|1-0
82121|e4|e5|0-1
82122|d4|Nf6|1-0
82123|e4|e5|0-1
82124|e4|e6|1-0
82125|e4|Nc6|0-1
82126|e4|e5|0-1
82127|e3|Nf6|1/2-1/2
82128|d4|d5|0-1
82129|e4|e5|0-1
82130|e4|e5|0-1
82131|e4|Nf6|1/2-1/2
82132|d4|b6|0-1
82133|e4|c5|1-0
82134|d4|e6|1-0
82135|e4|e5|0-1
82136|e4|e5|0-1
82137|e4|e6|1-0
82138|e4|e5|0-1
82139|e3|e5|0-1
82140|e4|e5|1-0
82141|e4|e5|1-0
82142|e4|c6|1-0
82143|e4|d5|0-1
82144|e4|e5|0-1
82145|e4|d5|1-0
82146|Nf3|d5|0-1
82147|e4|c5|1-0
82148|d4|Nf6|0-1
82149|e3|d5|0-1
82150|e3|e5|0-1
82151|b3|c5|1-0
82152|d4|d5|1-0
82153|e4|c5|1-0
82154|d4|d5|0-1
82155|e4|c5|0-1
82156|e4|e5|0-1
82157|e4|e5|1-0
82158|Nf3|Nc6|0-1
82159|e4|c5|1-0
82160|e4|e5|1-0
82161|d4|d5|1-0
82162|e4|e5|0-1
82163|d4|d5|1-0
82164|e4|e5|0-1
82165|e4|b6|0-1
82166|e4|d5|1-0
82167|e3|e5|0-1
82168|e4|e6|0-1
82169|d4|f5|1-0
82170|d4|b6|1-0
82171|d4|d5|1-0
82172|e3|e5|0-1
82173|e4|e5|1-0
82174|e4|c5|0-1
82175|d4|f5|1-0
82176|e4|e6|0-1
82177|e4|c5|1-0
82178|d4|Nf6|0-1
82179|e3|e5|1-0
82180|d4|d5|1-0
82181|d4|f5|1-0
82182|e4|e5|1-0
82183|e4|g6|0-1
82184|d4|e6|1/2-1/2
82185|e4|e5|1-0
82186|e4|e6|1-0
82187|d4|c5|0-1
82188|e4|e5|0-1
82189|e4|e5|1-0
82190|d4|d5|1-0
82191|e4|e6|1-0
82192|d4|d5|0-1
82193|e4|e5|0-1
82194|e4|e5|0-1
82195|e3|d5|0-1
82196|d4|d5|1-0
82197|e4|e5|1-0
82198|e4|e6|1-0
82199|e4|e6|1/2-1/2
82200|d4|f6|1-0
82201|d3|e5|0-1
82202|b3|e5|1-0
82203|Nf3|Nf6|0-1
82204|e4|e6|0-1
82205|e4|e5|1-0
82206|d4|d5|1-0
82207|e4|e5|1-0
82208|d4|d5|1-0
82209|e4|e5|1/2-1/2
82210|d4|Nf6|1-0
82211|e4|e6|0-1
82212|e4|e5|0-1
82213|e3|e5|1-0
82214|e4|e5|0-1
82215|d4|f5|1-0
82216|d4|d5|1-0
82217|e4|e5|1-0
82218|e3|e5|1-0
82219|e4|e5|0-1
82220|d4|e6|0-1
82221|e4|e5|1-0
82222|e4|e5|1-0
82223|d4|d5|0-1
82224|e4|e5|1-0
82225|d4|d5|1-0
82226|e4|e5|1-0
82227|e4|d5|0-1
82228|e4|c5|0-1
82229|d4|Nf6|1-0
82230|e3|e5|1-0
82231|e4|e5|0-1
82232|d4|c5|0-1
82233|e4|e5|0-1
82234|e4|d5|0-1
82235|d4|e6|0-1
82236|e4|e5|1-0
82237|d4|d5|0-1
82238|e4|c5|1-0
82239|d4|d5|0-1
82240|Nf3|Nf6|0-1
82241|e4|e5|1-0
82242|e4|e5|1-0
82243|d4|d5|1-0
82244|e4|c5|0-1
82245|e4|e6|0-1
82246|e4|e5|1-0
82247|e4|e5|0-1
82248|d4|e5|0-1
82249|e4|e5|0-1
82250|e4|e5|1-0
82251|e4|e5|0-1
82252|d4|d5|1-0
82253|e4|e5|0-1
82254|e4|e5|0-1
82255|d4|d5|0-1
82256|e4|e5|1-0
82257|e3|d5|0-1
82258|e4|d5|0-1
82259|e4|e5|1-0
82260|Nf3|Nf6|1-0
82261|e3|d5|0-1
82262|e4|e5|1-0
82263|d4|Nf6|1-0
82264|d4|d5|0-1
82265|e4|c5|0-1
82266|d4|e6|1-0
82267|d4|d5|0-1
82268|e4|e6|1-0
82269|b3|d5|0-1
82270|e4|c5|1-0
82271|e4|d5|0-1
82272|d4|d5|0-1
82273|e4|e5|0-1
82274|e4|e6|0-1
82275|e4|c5|0-1
82276|e4|e5|0-1
82277|e4|Nc6|1-0
82278|e4|d5|1-0
82279|e4|e5|0-1
82280|d4|d5|0-1
82281|d4|d5|0-1
82282|e4|e6|1-0
82283|d4|d5|1-0
82284|e4|e5|1-0
82285|d4|e5|1-0
82286|e4|d5|0-1
82287|d4|f5|1-0
82288|e4|c5|1-0
82289|d4|d5|0-1
82290|d4|d5|0-1
82291|c4|d5|0-1
82292|d4|d5|1-0
82293|d4|d5|0-1
82294|e3|e5|1-0
82295|e4|d5|0-1
82296|e4|e5|1-0
82297|e4||1-0
82298|e4|e5|1-0
82299|d4|Nf6|0-1
82300|e4|d5|1-0
82301|e4|c5|1-0
82302|f4|e5|1-0
82303|e4|e5|1-0
82304|e3|d5|0-1
82305|d4|d5|1-0
82306|d4|Nf6|0-1
82307|d4|d5|0-1
82308|e4|e5|0-1
82309|e4|c5|0-1
82310|d4|d5|0-1
82311|f4|c5|0-1
82312|e4|e5|1-0
82313|e4|c5|1-0
82314|d4|d5|1-0
82315|e4|d5|0-1
82316|Nf3|d6|1-0
82317|d4|d5|1-0
82318|e3|e5|1-0
82319|e4|e6|0-1
82320|d4|d5|1-0
82321|e4|Nc6|1/2-1/2
82322|d4|d5|0-1
82323|d4|d5|0-1
82324|d4|e6|0-1
82325|e4|e5|0-1
82326|d4|e6|1-0
82327|e4|e5|1-0
82328|e4|e5|1-0
82329|d4|e6|1-0
82330|e3|e6|1-0
82331|e3|e5|1-0
82332|e4|e5|1-0
82333|e3|e6|0-1
82334|e4|e5|1-0
82335|e3|e6|0-1
82336|e4|Nf6|1-0
82337|e4|c5|0-1
82338|Nc3|d5|1-0
82339|e4|e5|1-0
82340|e3|e6|0-1
82341|e4|e5|1/2-1/2
82342|e4|e5|0-1
82343|e4|e6|0-1
82344|e4|e5|1-0
82345|e4|d5|0-1
82346|e4|e5|0-1
82347|e4|c5|1-0
82348|e4|e5|1-0
82349|d4|e6|1-0
82350|e3|e6|1-0
82351|e4|e5|1-0
82352|e4|c6|1-0
82353|d4|d5|0-1
82354|e4|e5|0-1
82355|d4|d5|0-1
82356|e4|e5|0-1
82357|e4|e5|1-0
82358|e4|e5|0-1
82359|e4|e5|1-0
82360|e4|e5|0-1
82361|e4|e5|1-0
82362|e4|c5|1/2-1/2
82363|e4|d5|1-0
82364|d4|d5|1-0
82365|e4|e5|0-1
82366|e4|e5|0-1
82367|e4|Nf6|1-0
82368|e4|c5|1-0
82369|d4|d5|1-0
82370|e4|e5|0-1
82371|d4|Nf6|1-0
82372|e4|Nc6|0-1
82373|e4|e5|1-0
82374|e4|c5|0-1
82375|d4|Nf6|1-0
82376|e4|e5|1-0
82377|e4|d6|1-0
82378|e4|e6|0-1
82379|e4|e6|0-1
82380|e4|e5|1/2-1/2
82381|e4|e5|1-0
82382|e4|e5|0-1
82383|e4|c6|1-0
82384|e4|d6|1-0
82385|d4|f5|0-1
82386|e4|e5|0-1
82387|d4|d5|1-0
82388|e4|c5|1-0
82389|e4|e5|0-1
82390|e4|c5|0-1
82391|d4|d6|0-1
82392|e4|e5|0-1
82393|d4|d5|0-1
82394|e4|c5|1-0
82395|e4|e5|1-0
82396|Nc3|d5|0-1
82397|c4|e6|1-0
82398|e4|c5|1-0
82399|d4|d5|0-1
82400|d4|d5|1/2-1/2
82401|d4|e6|1-0
82402|e4|d5|0-1
82403|e4|c5|1-0
82404|d4|Nf6|1-0
82405|d4|e6|0-1
82406|d4|d5|0-1
82407|d4|d5|0-1
82408|d4|d5|1-0
82409|Nf3|d6|1-0
82410|c4|Nf6|0-1
82411|e4|c5|1-0
82412|e4|b6|0-1
82413|e4|e5|1-0
82414|g3|d5|1-0
82415|d4|e6|0-1
82416|Nf3|e6|0-1
82417|e4|d6|1-0
82418|e4|e6|1-0
82419|g3|e5|1-0
82420|e4|c5|0-1
82421|e4|e6|1-0
82422|g3|d5|1-0
82423|e4|e5|0-1
82424|d4|d5|0-1
82425|e4|e5|1-0
82426|g3|d5|1/2-1/2
82427|e4|e6|1-0
82428|e4|e5|1-0
82429|e4|e5|1-0
82430|e4|e5|0-1
82431|d4|d5|1-0
82432|d4|e5|1-0
82433|e4|c5|1-0
82434|d4|d5|1-0
82435|e4|e6|0-1
82436|e4|e5|1-0
82437|e4|b6|0-1
82438|d4|d5|1-0
82439|Nc3|e5|1-0
82440|e4|e5|0-1
82441|e4|e6|1-0
82442|d4|d5|1-0
82443|e4|e5|0-1
82444|e4|e5|0-1
82445|e4|e5|0-1
82446|e4|e6|0-1
82447|e4|c5|0-1
82448|e4|d5|0-1
82449|e4|d6|1-0
82450|e4|e6|1-0
82451|e4|c5|1-0
82452|d4|e6|1-0
82453|e4|e5|1-0
82454|d4|e6|1-0
82455|e4|c5|0-1
82456|e4|d5|1-0
82457|e4|e5|0-1
82458|e4|e5|1-0
82459|d4|d5|0-1
82460|e4|c5|0-1
82461|e3|d5|0-1
82462|d4|e6|0-1
82463|e3|d6|0-1
82464|e4|e5|1-0
82465|e4|Nf6|0-1
82466|e4|Nf6|1-0
82467|e4|c5|0-1
82468|e4|e5|1-0
82469|e4|e5|0-1
82470|e4|e5|1-0
82471|e4|e6|0-1
82472|d4|d5|1/2-1/2
82473|e4|c5|0-1
82474|e4|e5|0-1
82475|d4|d5|1-0
82476|e4|c5|1-0
82477|e4|e5|0-1
82478|e4|c5|1-0
82479|c4|b6|1-0
82480|d4|d5|1-0
82481|e4|e5|0-1
82482|e4|e5|0-1
82483|e4|e5|0-1
82484|e4|c5|1-0
82485|e4|e6|0-1
82486|Nf3|d5|1-0
82487|d4|f6|1-0
82488|e4|c5|1-0
82489|e4|c6|0-1
82490|d4|e6|0-1
82491|Nf3|c5|0-1
82492|e4|e5|1-0
82493|e4|d5|1-0
82494|e4|e5|1-0
82495|e4|e5|1-0
82496|e4|Nc6|1-0
82497|d4|c6|1-0
82498|e4|d6|0-1
82499|d4|d5|1-0
82500|e4|Nc6|1-0
82501|e4|g6|1-0
82502|e4|e5|0-1
82503|c3|Nf6|1-0
82504|e4|d5|1-0
82505|d4|e6|1-0
82506|d4|d5|1-0
82507|e4|d5|1-0
82508|e4|e5|1-0
82509|e4|c5|1-0
82510|e4|c6|1-0
82511|e4|e5|1-0
82512|e4|e5|0-1
82513|e4|c5|1-0
82514|d4|d5|1-0
82515|e4|e6|1-0
82516|d4|d5|1-0
82517|d4|d5|0-1
82518|d4|e6|1-0
82519|e4|e5|0-1
82520|e4|c5|1-0
82521|d4|d5|0-1
82522|e4|c5|0-1
82523|d4|g6|0-1
82524|e4|e5|1-0
82525|d4|d5|0-1
82526|e4|e5|0-1
82527|e4|c5|1-0
82528|d4|d5|1-0
82529|d4|d5|1-0
82530|d4|Nf6|0-1
82531|e4|e6|0-1
82532|b3|e5|1-0
82533|e4|e5|1-0
82534|e4|e5|1-0
82535|e4|c5|0-1
82536|e4|e5|0-1
82537|Nc3|b6|1-0
82538|d4|e6|1-0
82539|d4|d5|1-0
82540|d4|d6|1-0
82541|e4|e5|1-0
82542|d4||1-0
82543|e4|c5|1-0
82544|d4|b6|1-0
82545|d4|d5|1-0
82546|e4|Nc6|1-0
82547|d4|d5|1-0
82548|d4|Nf6|0-1
82549|e4|e5|0-1
82550|d4|d5|0-1
82551|e4|g6|1-0
82552|g3|e5|0-1
82553|b3|c5|0-1
82554|d4|Nf6|1-0
82555|e4|Nc6|1-0
82556|e4|b6|1-0
82557|e4|e6|1-0
82558|e4|c5|1-0
82559|e4|c5|1-0
82560|e4|e5|0-1
82561|e4|d5|1-0
82562|e4|e6|0-1
82563|g3|d5|1-0
82564|d4|e6|1-0
82565|e4|d5|1-0
82566|Nf3|Nc6|1-0
82567|e3|e5|0-1
82568|e4|e5|0-1
82569|e4|e5|1-0
82570|e4|d5|1-0
82571|e4|c5|1-0
82572|e4|e6|0-1
82573|g3|e5|1-0
82574|e4|e6|0-1
82575|e4|e6|0-1
82576|Nf3|Nc6|0-1
82577|e4|d5|0-1
82578|e4|e5|0-1
82579|e4|e5|0-1
82580|e4|e5|1-0
82581|e4|e5|1/2-1/2
82582|e4|e5|0-1
82583|e4|e5|1-0
82584|e4|Nf6|1-0
82585|e4|e5|1-0
82586|e4|e5|0-1
82587|e4|e5|1-0
82588|d4|d5|1-0
82589|e4|b6|0-1
82590|g3|e5|1-0
82591|e4|e5|1-0
82592|e3|d6|1-0
82593|e4|e5|0-1
82594|e4|e5|1-0
82595|e4|e5|0-1
82596|e4|e6|0-1
82597|c4|e5|0-1
82598|g3|c5|1-0
82599|e4|c5|1-0
82600|e4|e5|0-1
82601|e4|c6|1/2-1/2
82602|d4|Nf6|0-1
82603|e4|e5|0-1
82604|d4|d5|1-0
82605|e4|c5|1-0
82606|d4|f5|1-0
82607|e4|e5|1/2-1/2
82608|d4|d5|1-0
82609|b3|g6|1-0
82610|e4|e5|1-0
82611|e4|e6|0-1
82612|e4|c5|1-0
82613|e4|c5|1/2-1/2
82614|e4|e5|0-1
82615|e4|e5|0-1
82616|d4|d5|0-1
82617|e4|e5|0-1
82618|e3|e5|0-1
82619|c4|e5|1-0
82620|d4|d6|1-0
82621|e4|c5|1-0
82622|e4|b6|1-0
82623|e4|e5|1-0
82624|b3|c5|1-0
82625|e4|e6|1-0
82626|e4|e5|0-1
82627|g3|d5|1-0
82628|e4|b6|1-0
82629|d4|b6|0-1
82630|e4|e6|1-0
82631|e3|e6|1-0
82632|e4|e5|0-1
82633|e4|e6|1-0
82634|e3|e5|0-1
82635|e4|c5|1-0
82636|b3|e5|1-0
82637|d4|b6|1-0
82638|d4|g5|1-0
82639|e3|e6|0-1
82640|d4|d5|1/2-1/2
82641|e4|c5|1-0
82642|Nf3|d5|1-0
82643|e4|e5|0-1
82644|d4|d5|1-0
82645|b3|d5|1-0
82646|e4|d5|0-1
82647|e4|e6|1-0
82648|e4|e5|1-0
82649|e3|Nc6|1-0
82650|e4|e5|0-1
82651|e4|e6|1-0
82652|d4|d5|1-0
82653|e4|e6|1-0
82654|e3|e5|1-0
82655|e4|e5|1-0
82656|e4|e5|0-1
82657|e4|e5|1-0
82658|e4|e5|0-1
82659|e4|e6|0-1
82660|e4|e6|1-0
82661|e4|e5|1-0
82662|e4|e5|0-1
82663|e4|Nf6|1-0
82664|g3|g6|1-0
82665|e4|e5|0-1
82666|e4|e5|1-0
82667|d4|b5|0-1
82668|d4|d5|1-0
82669|e4|e5|0-1
82670|e4|e6|1-0
82671|e4|Nf6|1-0
82672|e4|e5|0-1
82673|e4|e5|1-0
82674|e4|e5|0-1
82675|g3|d5|0-1
82676|e3|b6|1-0
82677|d4|d5|1-0
82678|d4|d5|0-1
82679|e4|e5|0-1
82680|e4|e5|1-0
82681|e4|e5|1/2-1/2
82682|e4|e6|1/2-1/2
82683|e4|Nf6|0-1
82684|e4|e5|0-1
82685|e4|e5|1-0
82686|e3|e5|1-0
82687|b3|g6|0-1
82688|d4|d5|1-0
82689|d4|d5|1-0
82690|e4|g6|1-0
82691|e4|e5|0-1
82692|d4|d5|1-0
82693|e4|e5|0-1
82694|e4|g6|0-1
82695|Nc3|Nf6|0-1
82696|d4|c6|1-0
82697|d4|Nf6|0-1
82698|e4|Nf6|1-0
82699|e4|g6|0-1
82700|d4|d5|1-0
82701|e4|c5|1-0
82702|e4|e6|0-1
82703|e4|e5|0-1
82704|d4|Nf6|0-1
82705|d4|c5|0-1
82706|e4|g6|1-0
82707|d4|b6|1-0
82708|d4|d5|0-1
82709|d4|d5|1/2-1/2
82710|e4|c5|1-0
82711|d4|Nf6|0-1
82712|d4|b6|1-0
82713|e3|c5|0-1
82714|e4|e5|1-0
82715|e4|e5|1-0
82716|e4|c5|1-0
82717|e4|e5|1-0
82718|d4|d5|0-1
82719|e4|g6|1-0
82720|e4|g6|0-1
82721|d4|Nf6|1/2-1/2
82722|d4|Nf6|0-1
82723|e4|e5|1-0
82724|e4|c5|1-0
82725|g3|d5|0-1
82726|e4|c5|0-1
82727|e4|e5|1-0
82728|e4|c5|0-1
82729|e4|e5|0-1
82730|d4|e5|1-0
82731|e4|c5|1-0
82732|e4|e5|1-0
82733|e4|e5|1-0
82734|d4|b6|1-0
82735|d4|Nf6|0-1
82736|e4|e5|1-0
82737|d4|d5|1-0
82738|e4|d5|0-1
82739|e4|e5|1-0
82740|e4|e5|1-0
82741|Nf3|e6|0-1
82742|d4|Nf6|1-0
82743|e4|e5|0-1
82744|d4|d5|1-0
82745|Nf3|b6|1-0
82746|e4|e5|1-0
82747|e4|e5|0-1
82748|e4|c5|0-1
82749|e4|e5|1-0
82750|d4|e5|1-0
82751|e4|c6|1-0
82752|e4|e5|1-0
82753|d4|d5|1-0
82754|e4|c5|0-1
82755|d4|b6|1-0
82756|e4|g6|0-1
82757|e4|e5|0-1
82758|Nf3|Nf6|1-0
82759|d4|d5|1-0
82760|d4|d5|1/2-1/2
82761|d4|d5|0-1
82762|d4|e6|1/2-1/2
82763|e4|g6|1-0
82764|e4|d5|1-0
82765|d4|g6|0-1
82766|e4|e5|1-0
82767|d4|d5|0-1
82768|d4|d5|0-1
82769|e4|c5|0-1
82770|e4|d5|1-0
82771|e4|e5|0-1
82772|e4|e5|1-0
82773|e4|e5|1-0
82774|b3|d5|0-1
82775|e4|d5|0-1
82776|d4|d5|0-1
82777|Nf3|Nc6|0-1
82778|d4|d5|1-0
82779|d4|g6|1-0
82780|e4|c6|0-1
82781|e4|e5|1-0
82782|e4|d5|1-0
82783|e4|e5|0-1
82784|d4|d5|1-0
82785|e4|e5|1-0
82786|d3|e5|0-1
82787|e4|e5|1-0
82788|e4|d5|0-1
82789|d4|d5|0-1
82790|e4|c6|1/2-1/2
82791|e4|e5|0-1
82792|d4|d5|0-1
82793|e3|e5|1-0
82794|g3|e6|0-1
82795|d4|d5|1-0
82796|d4|Nf6|1/2-1/2
82797|d4|d5|1-0
82798|d4|d5|1/2-1/2
82799|e4|c5|1-0
82800|e4|c5|1-0
82801|e4|c6|0-1
82802|e4|d5|1-0
82803|d4|d5|0-1
82804|e3|e5|0-1
82805|e4|c5|1-0
82806|d4|Nf6|1-0
82807|d4|g6|1-0
82808|e4|c5|1-0
82809|d4|e6|0-1
82810|d4|d5|1-0
82811|e4|e5|1-0
82812|e4|e5|1-0
82813|e4|e5|1-0
82814|g3|e6|1-0
82815|e4|c5|0-1
82816|d4|d5|1-0
82817|d4|d5|0-1
82818|e4|d5|1-0
82819|e4|e6|0-1
82820|e4|e5|0-1
82821|d4|c6|0-1
82822|d4|d5|0-1
82823|d4|d5|0-1
82824|e4|c5|0-1
82825|d4|d5|0-1
82826|e4|e5|1-0
82827|e4|c5|0-1
82828|e4|c5|0-1
82829|d4|d5|0-1
82830|e4|Nc6|0-1
82831|d4|g6|1-0
82832|e4|b6|1-0
82833|e4|d6|0-1
82834|d4|d5|1-0
82835|d4|Nf6|1-0
82836|e4|e6|1-0
82837|e4|e5|1-0
82838|d4|e6|1-0
82839|b3|Nc6|1-0
82840|e4|c5|1-0
82841|g3|d5|1-0
82842|Nf3|b6|1-0
82843|d4|d5|1-0
82844|e4|d6|1/2-1/2
82845|d4|d5|1-0
82846|e4|e6|1-0
82847|e4|e5|1-0
82848|d4|b6|1-0
82849|e4|b6|1-0
82850|e4|c5|0-1
82851|e4|c5|1-0
82852|e4|e5|0-1
82853|d4|g6|0-1
82854|e4|e5|0-1
82855|d4|b6|0-1
82856|e4|e6|1/2-1/2
82857|e4|e5|1-0
82858|f4|Nf6|0-1
82859|d4|Nf6|1-0
82860|e4|e5|0-1
82861|e4|e5|0-1
82862|e4|e5|1-0
82863|e4|e5|1-0
82864|e4|c5|0-1
82865|d4|Nf6|1-0
82866|d4|d5|0-1
82867|d4|a5|1-0
82868|e4|d6|0-1
82869|e4|c5|0-1
82870|e4|c5|0-1
82871|e4|e5|1-0
82872|d4|d6|1-0
82873|e4|c5|0-1
